age,workclass,education,marital,occupation,relationship,race,gender,income
17-90,Random0,HS-grad,Random3,Other-service,Husband,Random2,Male,>50K
17-90,Random0,Some-college,Random3,Transport-moving,Own-child,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Protective-serv,Not-in-family,Random2,Male,<=50K
17-90,Random0,11th,Random3,Machine-op-inspct,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Sales,Unmarried,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Transport-moving,Unmarried,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Adm-clerical,Own-child,Random2,Male,<=50K
17-90,Random0,7th-8th,Random3,Handlers-cleaners,Husband,Random2,Male,<=50K
17-90,Random0,11th,Random3,Sales,Not-in-family,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Handlers-cleaners,Not-in-family,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Husband,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Handlers-cleaners,Not-in-family,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,>50K
17-90,Random0,10th,Random3,Machine-op-inspct,Husband,Random2,Male,<=50K
17-90,Random0,Masters,Random3,Sales,Not-in-family,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Handlers-cleaners,Own-child,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Protective-serv,Own-child,Random2,Male,<=50K
17-90,Random0,Assoc-voc,Random3,Machine-op-inspct,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Sales,Own-child,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Other-service,Wife,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Husband,Random2,Male,<=50K
17-90,Random0,Masters,Random3,Exec-managerial,Not-in-family,Random2,Female,>50K
17-90,Random0,5th-6th,Random3,Exec-managerial,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Other-service,Not-in-family,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Adm-clerical,Husband,Random2,Male,>50K
17-90,Random0,Bachelors,Random3,Tech-support,Not-in-family,Random2,Male,<=50K
17-90,Random0,Preschool,Random3,Priv-house-serv,Not-in-family,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Farming-fishing,Not-in-family,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Exec-managerial,Husband,Random2,Male,<=50K
17-90,Random0,Assoc-voc,Random3,Adm-clerical,Wife,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Transport-moving,Not-in-family,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Exec-managerial,Husband,Random2,Male,<=50K
17-90,Random0,9th,Random3,Machine-op-inspct,Not-in-family,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Adm-clerical,Own-child,Random2,Female,<=50K
17-90,Random0,7th-8th,Random3,Farming-fishing,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Other-service,Wife,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Sales,Husband,Random2,Male,>50K
17-90,Random0,Assoc-acdm,Random3,Craft-repair,Not-in-family,Random2,Male,<=50K
17-90,Random0,Masters,Random3,Exec-managerial,Not-in-family,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Transport-moving,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,>50K
17-90,Random0,Bachelors,Random3,Transport-moving,Own-child,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Handlers-cleaners,Own-child,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Sales,Husband,Random2,Male,>50K
17-90,Random0,Bachelors,Random3,Craft-repair,Wife,Random2,Female,>50K
17-90,Random0,Some-college,Random3,Craft-repair,Husband,Random2,Male,<=50K
17-90,Random0,Masters,Random3,Protective-serv,Husband,Random2,Male,>50K
17-90,Random0,Bachelors,Random3,Adm-clerical,Husband,Random2,Male,>50K
17-90,Random0,Some-college,Random3,Adm-clerical,Other-relative,Random2,Male,<=50K
17-90,Random0,Assoc-voc,Random3,Handlers-cleaners,Not-in-family,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Exec-managerial,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Other-service,Not-in-family,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Sales,Own-child,Random2,Male,<=50K
17-90,Random0,Masters,Random3,Exec-managerial,Husband,Random2,Male,>50K
17-90,Random0,12th,Random3,Sales,Own-child,Random2,Female,<=50K
17-90,Random0,Doctorate,Random3,Prof-specialty,Not-in-family,Random2,Male,<=50K
17-90,Random0,10th,Random3,Handlers-cleaners,Own-child,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Handlers-cleaners,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Transport-moving,Husband,Random2,Male,<=50K
17-90,Random0,Prof-school,Random3,Tech-support,Not-in-family,Random2,Male,>50K
17-90,Random0,Bachelors,Random3,Other-service,Husband,Random2,Male,>50K
17-90,Random0,Bachelors,Random3,Sales,Own-child,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Exec-managerial,Not-in-family,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Other-service,Not-in-family,Random2,Male,>50K
17-90,Random0,10th,Random3,Priv-house-serv,Not-in-family,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Protective-serv,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Protective-serv,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Tech-support,Not-in-family,Random2,Male,<=50K
17-90,Random0,9th,Random3,Other-service,Not-in-family,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Exec-managerial,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Craft-repair,Unmarried,Random2,Male,<=50K
17-90,Random0,Assoc-acdm,Random3,Exec-managerial,Not-in-family,Random2,Female,<=50K
17-90,Random0,10th,Random3,Farming-fishing,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Sales,Husband,Random2,Male,>50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Sales,Unmarried,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Sales,Unmarried,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Tech-support,Husband,Random2,Male,>50K
17-90,Random0,Assoc-acdm,Random3,Tech-support,Not-in-family,Random2,Female,<=50K
17-90,Random0,7th-8th,Random3,Machine-op-inspct,Unmarried,Random2,Female,<=50K
17-90,Random0,10th,Random3,Priv-house-serv,Other-relative,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Sales,Not-in-family,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Exec-managerial,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Exec-managerial,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Craft-repair,Own-child,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Adm-clerical,Unmarried,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Exec-managerial,Not-in-family,Random2,Female,<=50K
17-90,Random0,11th,Random3,Machine-op-inspct,Not-in-family,Random2,Male,<=50K
17-90,Random0,11th,Random3,Transport-moving,Not-in-family,Random2,Female,<=50K
17-90,Random0,Masters,Random3,Prof-specialty,Not-in-family,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Sales,Husband,Random2,Male,>50K
17-90,Random0,Bachelors,Random3,Adm-clerical,Unmarried,Random2,Male,>50K
17-90,Random0,Bachelors,Random3,Sales,Husband,Random2,Male,>50K
17-90,Random0,9th,Random3,Transport-moving,Husband,Random2,Male,<=50K
17-90,Random0,Masters,Random3,Sales,Not-in-family,Random2,Female,>50K
17-90,Random0,Some-college,Random3,Tech-support,Own-child,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Adm-clerical,Not-in-family,Random2,Female,<=50K
17-90,Random0,11th,Random3,Transport-moving,Not-in-family,Random2,Male,<=50K
17-90,Random0,11th,Random3,Protective-serv,Not-in-family,Random2,Male,>50K
17-90,Random0,Assoc-acdm,Random3,Adm-clerical,Own-child,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Exec-managerial,Not-in-family,Random2,Male,<=50K
17-90,Random0,Assoc-voc,Random3,Tech-support,Unmarried,Random2,Female,<=50K
17-90,Random0,1st-4th,Random3,Other-service,Husband,Random2,Male,<=50K
17-90,Random0,Assoc-acdm,Random3,Prof-specialty,Unmarried,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Sales,Husband,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Sales,Husband,Random2,Male,>50K
17-90,Random0,Some-college,Random3,Sales,Own-child,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Other-service,Other-relative,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Not-in-family,Random2,Female,<=50K
17-90,Random0,11th,Random3,Other-service,Own-child,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Craft-repair,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Protective-serv,Husband,Random2,Male,>50K
17-90,Random0,Some-college,Random3,Handlers-cleaners,Not-in-family,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Adm-clerical,Unmarried,Random2,Female,<=50K
17-90,Random0,9th,Random3,Farming-fishing,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Other-service,Not-in-family,Random2,Female,<=50K
17-90,Random0,11th,Random3,Transport-moving,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Sales,Own-child,Random2,Female,<=50K
17-90,Random0,11th,Random3,Other-service,Not-in-family,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Exec-managerial,Wife,Random2,Female,>50K
17-90,Random0,Bachelors,Random3,Adm-clerical,Not-in-family,Random2,Female,<=50K
17-90,Random0,9th,Random3,Other-service,Own-child,Random2,Male,<=50K
17-90,Random0,Assoc-voc,Random3,Craft-repair,Not-in-family,Random2,Male,<=50K
17-90,Random0,Prof-school,Random3,Prof-specialty,Husband,Random2,Male,>50K
17-90,Random0,Some-college,Random3,Adm-clerical,Not-in-family,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Adm-clerical,Not-in-family,Random2,Female,<=50K
17-90,Random0,Masters,Random3,Sales,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Other-service,Husband,Random2,Male,<=50K
17-90,Random0,Assoc-acdm,Random3,Exec-managerial,Husband,Random2,Male,<=50K
17-90,Random0,7th-8th,Random3,Protective-serv,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Machine-op-inspct,Own-child,Random2,Female,<=50K
17-90,Random0,11th,Random3,Farming-fishing,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Other-service,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Adm-clerical,Not-in-family,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,>50K
17-90,Random0,9th,Random3,Machine-op-inspct,Husband,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Handlers-cleaners,Husband,Random2,Male,>50K
17-90,Random0,10th,Random3,Craft-repair,Own-child,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Handlers-cleaners,Husband,Random2,Male,<=50K
17-90,Random0,Assoc-voc,Random3,Adm-clerical,Own-child,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Sales,Not-in-family,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Sales,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Sales,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Adm-clerical,Unmarried,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Farming-fishing,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Priv-house-serv,Wife,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Other-service,Wife,Random2,Female,<=50K
17-90,Random0,9th,Random3,Sales,Not-in-family,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Sales,Not-in-family,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Craft-repair,Own-child,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Other-service,Unmarried,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Adm-clerical,Wife,Random2,Female,>50K
17-90,Random0,HS-grad,Random3,Sales,Not-in-family,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Sales,Not-in-family,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Other-service,Unmarried,Random2,Female,<=50K
17-90,Random0,10th,Random3,Other-service,Own-child,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Prof-specialty,Own-child,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Adm-clerical,Own-child,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Exec-managerial,Husband,Random2,Male,<=50K
17-90,Random0,11th,Random3,Handlers-cleaners,Own-child,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Unmarried,Random2,Female,>50K
17-90,Random0,Assoc-acdm,Random3,Exec-managerial,Not-in-family,Random2,Male,<=50K
17-90,Random0,Masters,Random3,Sales,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Craft-repair,Unmarried,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Machine-op-inspct,Not-in-family,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Transport-moving,Not-in-family,Random2,Female,<=50K
17-90,Random0,Assoc-voc,Random3,Craft-repair,Husband,Random2,Male,<=50K
17-90,Random0,10th,Random3,Craft-repair,Husband,Random2,Male,<=50K
17-90,Random0,10th,Random3,Craft-repair,Unmarried,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Not-in-family,Random2,Female,<=50K
17-90,Random0,11th,Random3,Adm-clerical,Own-child,Random2,Female,<=50K
17-90,Random0,Assoc-voc,Random3,Transport-moving,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Farming-fishing,Not-in-family,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Transport-moving,Unmarried,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Protective-serv,Other-relative,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Sales,Husband,Random2,Male,<=50K
17-90,Random0,Masters,Random3,Sales,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Other-service,Wife,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Protective-serv,Wife,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Exec-managerial,Wife,Random2,Female,>50K
17-90,Random0,HS-grad,Random3,Sales,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Machine-op-inspct,Husband,Random2,Male,>50K
17-90,Random0,Prof-school,Random3,Prof-specialty,Husband,Random2,Male,>50K
17-90,Random0,Assoc-voc,Random3,Transport-moving,Husband,Random2,Male,>50K
17-90,Random0,Masters,Random3,Prof-specialty,Husband,Random2,Male,>50K
17-90,Random0,Assoc-voc,Random3,Adm-clerical,Husband,Random2,Male,>50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Other-service,Not-in-family,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Tech-support,Not-in-family,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,>50K
17-90,Random0,Some-college,Random3,Exec-managerial,Not-in-family,Random2,Male,<=50K
17-90,Random0,Assoc-acdm,Random3,Exec-managerial,Not-in-family,Random2,Male,<=50K
17-90,Random0,5th-6th,Random3,Other-service,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Sales,Not-in-family,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Adm-clerical,Not-in-family,Random2,Male,<=50K
17-90,Random0,Masters,Random3,Prof-specialty,Not-in-family,Random2,Male,<=50K
17-90,Random0,11th,Random3,Handlers-cleaners,Own-child,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Adm-clerical,Wife,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Exec-managerial,Husband,Random2,Male,>50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Husband,Random2,Male,>50K
17-90,Random0,Some-college,Random3,Craft-repair,Not-in-family,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Handlers-cleaners,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Adm-clerical,Husband,Random2,Male,>50K
17-90,Random0,10th,Random3,Sales,Own-child,Random2,Female,<=50K
17-90,Random0,7th-8th,Random3,Priv-house-serv,Not-in-family,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Other-service,Husband,Random2,Male,>50K
17-90,Random0,7th-8th,Random3,Priv-house-serv,Own-child,Random2,Female,<=50K
17-90,Random0,7th-8th,Random3,Handlers-cleaners,Unmarried,Random2,Male,<=50K
17-90,Random0,Assoc-acdm,Random3,Tech-support,Husband,Random2,Male,>50K
17-90,Random0,Masters,Random3,Adm-clerical,Not-in-family,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Other-service,Own-child,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Other-service,Own-child,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Prof-specialty,Husband,Random2,Male,<=50K
17-90,Random0,10th,Random3,Transport-moving,Husband,Random2,Male,>50K
17-90,Random0,Bachelors,Random3,Exec-managerial,Other-relative,Random2,Female,>50K
17-90,Random0,10th,Random3,Sales,Own-child,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Tech-support,Unmarried,Random2,Male,<=50K
17-90,Random0,7th-8th,Random3,Transport-moving,Husband,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Adm-clerical,Not-in-family,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Exec-managerial,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Machine-op-inspct,Unmarried,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Adm-clerical,Other-relative,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Transport-moving,Not-in-family,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Adm-clerical,Wife,Random2,Female,<=50K
17-90,Random0,Doctorate,Random3,Prof-specialty,Husband,Random2,Male,>50K
17-90,Random0,Assoc-acdm,Random3,Exec-managerial,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Craft-repair,Husband,Random2,Male,>50K
17-90,Random0,Some-college,Random3,Other-service,Unmarried,Random2,Female,<=50K
17-90,Random0,10th,Random3,Transport-moving,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Prof-specialty,Own-child,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Other-service,Own-child,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Handlers-cleaners,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Priv-house-serv,Unmarried,Random2,Female,<=50K
17-90,Random0,Masters,Random3,Exec-managerial,Not-in-family,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Adm-clerical,Other-relative,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Adm-clerical,Not-in-family,Random2,Female,<=50K
17-90,Random0,11th,Random3,Other-service,Not-in-family,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Handlers-cleaners,Other-relative,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Craft-repair,Husband,Random2,Male,<=50K
17-90,Random0,Assoc-acdm,Random3,Prof-specialty,Not-in-family,Random2,Female,<=50K
17-90,Random0,9th,Random3,Farming-fishing,Other-relative,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Other-service,Not-in-family,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Craft-repair,Husband,Random2,Male,<=50K
17-90,Random0,Masters,Random3,Prof-specialty,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Other-service,Not-in-family,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Adm-clerical,Own-child,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Transport-moving,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Craft-repair,Unmarried,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Exec-managerial,Own-child,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Adm-clerical,Unmarried,Random2,Female,<=50K
17-90,Random0,Assoc-voc,Random3,Craft-repair,Not-in-family,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Other-service,Not-in-family,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Machine-op-inspct,Husband,Random2,Male,<=50K
17-90,Random0,Masters,Random3,Exec-managerial,Husband,Random2,Male,>50K
17-90,Random0,Doctorate,Random3,Prof-specialty,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Prof-specialty,Unmarried,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Machine-op-inspct,Husband,Random2,Male,<=50K
17-90,Random0,Masters,Random3,Prof-specialty,Husband,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Own-child,Random2,Male,<=50K
17-90,Random0,Masters,Random3,Exec-managerial,Wife,Random2,Female,>50K
17-90,Random0,11th,Random3,Other-service,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Prof-specialty,Wife,Random2,Female,>50K
17-90,Random0,Bachelors,Random3,Exec-managerial,Husband,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Prof-specialty,Not-in-family,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Sales,Not-in-family,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Protective-serv,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Other-service,Own-child,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Handlers-cleaners,Not-in-family,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Sales,Not-in-family,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Machine-op-inspct,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Other-service,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Machine-op-inspct,Not-in-family,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Farming-fishing,Own-child,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Machine-op-inspct,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Farming-fishing,Husband,Random2,Male,<=50K
17-90,Random0,Prof-school,Random3,Sales,Husband,Random2,Male,>50K
17-90,Random0,Assoc-acdm,Random3,Adm-clerical,Husband,Random2,Male,>50K
17-90,Random0,Assoc-acdm,Random3,Prof-specialty,Not-in-family,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Not-in-family,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Exec-managerial,Not-in-family,Random2,Female,<=50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Farming-fishing,Husband,Random2,Male,<=50K
17-90,Random0,Assoc-voc,Random3,Prof-specialty,Not-in-family,Random2,Female,<=50K
17-90,Random0,Preschool,Random3,Other-service,Not-in-family,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Adm-clerical,Unmarried,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Adm-clerical,Unmarried,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Adm-clerical,Other-relative,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Exec-managerial,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Craft-repair,Own-child,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Exec-managerial,Husband,Random2,Male,>50K
17-90,Random0,Masters,Random3,Prof-specialty,Husband,Random2,Male,>50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Craft-repair,Own-child,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Adm-clerical,Wife,Random2,Female,>50K
17-90,Random0,Some-college,Random3,Sales,Not-in-family,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Adm-clerical,Own-child,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Other-service,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Handlers-cleaners,Own-child,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Husband,Random2,Male,>50K
17-90,Random0,Some-college,Random3,Other-service,Unmarried,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Craft-repair,Husband,Random2,Male,<=50K
17-90,Random0,11th,Random3,Adm-clerical,Own-child,Random2,Female,<=50K
17-90,Random0,HS-grad,Random3,Transport-moving,Husband,Random2,Male,<=50K
17-90,Random0,11th,Random3,Adm-clerical,Unmarried,Random2,Female,<=50K
17-90,Random0,11th,Random3,Craft-repair,Other-relative,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Sales,Not-in-family,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Sales,Own-child,Random2,Female,<=50K
17-90,Random0,7th-8th,Random3,Sales,Husband,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Other-service,Own-child,Random2,Female,<=50K
17-90,Random0,Masters,Random3,Prof-specialty,Husband,Random2,Male,>50K
17-90,Random0,Doctorate,Random3,Prof-specialty,Husband,Random2,Male,>50K
17-90,Random0,12th,Random3,Prof-specialty,Own-child,Random2,Male,<=50K
17-90,Random0,11th,Random3,Prof-specialty,Own-child,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Sales,Unmarried,Random2,Female,<=50K
17-90,Random0,11th,Random3,Machine-op-inspct,Not-in-family,Random2,Female,<=50K
17-90,Random0,Some-college,Random3,Exec-managerial,Husband,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Not-in-family,Random2,Female,<=50K
17-90,Random0,9th,Random3,Protective-serv,Not-in-family,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Exec-managerial,Not-in-family,Random2,Male,<=50K
17-90,Random0,Some-college,Random3,Adm-clerical,Husband,Random2,Male,<=50K
17-90,Random0,HS-grad,Random3,Sales,Husband,Random2,Male,<=50K
17-90,Random0,Bachelors,Random3,Prof-specialty,Husband,Random2,Male,>50K
17-90,Random0,Some-college,Random3,Adm-clerical,Own-child,Random2,Female,<=50K
17-90,Random0,Doctorate,Random3,Prof-specialty,Husband,Random2,Male,>50K
