Row ID,age,workclass,education,marital,occupation,relationship,race,gender,income
13514,28,*******,*******,*********************,************,*********,*****,******,<=50K
13515,18,*******,****,*************,*****,*********,*****,******,<=50K
13516,43,*******,*********,******************,*****,*******,*****,****,>50K
13517,28,*******,*********,******************,***************,*******,*****,****,>50K
13518,24,*******,*******,*************,************,**************,*****,****,<=50K
13519,45,************,*********,******************,***************,*******,*****,****,>50K
13520,27,*******,*******,*************,*****************,*************,*****,******,<=50K
13521,61,*******,************,******************,***************,*******,*****,****,<=50K
13522,51,*******,************,******************,************,*******,*****,****,>50K
13523,54,*******,****,******************,*****************,*******,*****,****,<=50K
13524,52,*******,*******,******************,***************,*******,*****,****,>50K
13525,36,*******,*******,******************,************,*******,*****,****,<=50K
13526,47,*******,*********,******************,***************,*******,*****,****,>50K
13527,36,****************,*******,******************,*****,*******,*****,****,<=50K
13528,36,*******,*******,********,************,*************,*****,****,<=50K
13529,24,*********,*********,*************,**************,*************,*****,****,<=50K
13530,45,*******,*********,******************,*****,*******,*****,****,>50K
13531,53,*******,************,******************,**************,*******,*****,****,<=50K
13532,42,*********,*******,*********,***************,*********,*****,****,>50K
13533,63,*******,************,******************,*****,*******,*****,****,>50K
13534,30,*******,************,********,*************,*********,*****,******,<=50K
13535,49,*******,************,******************,**************,*******,*****,****,<=50K
13536,50,*******,*********,********,*****,*************,*****,****,<=50K
13537,71,****************,*******,******************,*****,*******,*****,****,>50K
13538,50,*******,**********,********,************,*************,******************,****,<=50K
13539,24,*******,*******,********,************,*************,*****,******,<=50K
13540,24,*******,*********,*************,************,*********,*****,****,<=50K
13541,35,*******,*******,*************,***************,*************,*****,****,>50K
13542,35,*******,*********,********,************,*************,*****,****,<=50K
13543,34,*******,*********,******************,***************,*******,*****,****,>50K
13544,74,*******,*******,*******,*************,*************,*****,******,<=50K
13545,25,*******,*********,*************,**************,*************,*****,****,<=50K
13546,33,*******,************,********,************,*************,******************,******,<=50K
13547,29,*******,*********,*************,************,*********,*****,******,<=50K
13548,41,*********,*********,******************,**************,*******,*****,****,>50K
13549,41,*******,************,*************,**************,*************,*****,****,<=50K
13550,33,*******,**********,******************,*************,****,*****,******,<=50K
13551,58,*******,*********,******************,**************,*******,*****,****,>50K
13552,26,*******,*******,******************,************,*******,*****,****,<=50K
13553,27,*******,*******,*************,*****************,*********,*****,******,<=50K
13554,39,*******,*******,*************,***************,*************,*****,****,<=50K
13555,25,*******,*******,*************,*****,*********,*****,******,<=50K
13556,19,*******,*******,*************,************,*********,*****,******,<=50K
13557,56,****************,*******,******************,*****,*******,*****,****,>50K
13558,33,*******,*******,******************,*****************,*******,*****,****,<=50K
13559,22,*******,*******,*************,************,*********,*****,****,<=50K
13560,25,*********,*******,********,************,*************,*****,******,<=50K
13561,26,*******,*******,*************,****************,*********,*****,****,<=50K
13562,35,*******,*********,******************,************,*******,*****,****,<=50K
13563,32,*******,*********,*************,**************,*********,*****,******,<=50K
13564,39,************,***********,******************,**************,*******,*****,****,>50K
13565,37,*********,*******,********,************,*********,*****,******,<=50K
13566,50,*******,*******,******************,************,*******,*****,****,>50K
13567,23,*******,*******,*************,************,*************,*****,******,<=50K
13568,29,*******,*********,*****************,***************,*******,*****,****,>50K
13569,38,*******,************,******************,************,*******,*****,****,>50K
13570,52,*******,*********,*********,*************,*********,*****,******,<=50K
13571,37,*******,*******,*************,************,*********,*****,******,<=50K
13572,32,****************,*********,******************,************,*******,*****,****,>50K
13573,52,*******,*********,*********,***************,*********,*****,******,<=50K
13574,59,*******,*******,******************,*****************,*******,*****,****,<=50K
13575,54,*******,************,********,***************,*********,*****,****,<=50K
13576,34,*******,****,*************,*************,*********,******************,****,<=50K
13577,46,*******,************,******************,************,*******,*****,****,>50K
13578,38,*******,*********,*************,************,*************,*****,******,<=50K
13579,61,****************,****,*******,************,**************,*****,****,<=50K
13580,26,*******,*******,******************,************,*******,*****,****,<=50K
13581,27,*******,*********,******************,************,*******,*****,****,<=50K
13582,41,*******,*********,******************,************,*******,*****,****,>50K
13583,44,*******,************,******************,***************,*******,*****,****,<=50K
13584,25,************,*********,*************,***************,*********,******************,****,<=50K
13585,22,*******,************,*************,************,*********,*****,****,<=50K
13586,35,*******,************,******************,************,*******,*****,****,<=50K
13587,32,*******,*********,******************,*************,*******,*****,****,<=50K
13588,41,*******,*******,******************,*****************,*******,*****,****,<=50K
13589,48,*********,*******,******************,****************,*******,*****,****,<=50K
13590,40,****************,***********,******************,**************,*******,******************,****,>50K
13591,54,*******,*******,******************,************,*******,*****,****,>50K
13592,30,*******,*********,******************,************,****,*****,******,<=50K
13593,34,*******,***,*************,*****,*********,*****,******,<=50K
13594,71,****************,*******,*******,************,*************,*****,******,<=50K
13595,21,*******,************,*************,*****,*********,*****,******,<=50K
13596,37,*******,*********,*************,************,*************,*****,******,<=50K
13597,52,*********,***,******************,*************,****,*****,******,<=50K
13598,29,*******,************,*************,*****,*************,*****,******,<=50K
13599,37,*******,************,******************,************,*******,*****,****,<=50K
13600,24,****************,*********,*************,**************,*********,*****,****,<=50K
13601,72,***********,************,*******,************,*************,*****,******,<=50K
13602,31,*********,************,******************,***************,*******,*****,****,<=50K
13603,45,*********,************,******************,************,*******,*****,****,<=50K
13604,43,*******,*******,******************,***************,*******,*****,****,<=50K
13605,41,*******,************,******************,************,*******,*****,****,<=50K
13606,43,*******,************,******************,***************,*******,*****,****,>50K
13607,36,*******,*******,******************,*****************,*******,*****,****,>50K
13608,29,*********,****,*************,***************,*************,*****,****,<=50K
13609,72,*******,*********,*******,************,*************,*****,******,<=50K
13610,38,****************,****,********,***************,*************,*****,****,<=50K
13611,23,*******,*********,*************,*****,*********,*****,******,<=50K
13612,35,*******,*******,******************,*****************,*******,*****,****,>50K
13613,42,*******,*********,******************,*****,*******,*****,****,>50K
13614,41,***********,*******,******************,************,*******,*****,****,>50K
13615,23,*******,************,*************,************,*************,*****,******,<=50K
13616,20,*******,************,*************,*************,*********,*****,****,<=50K
13617,31,***********,*******,*************,************,*************,*****,******,<=50K
13618,45,*******,***,******************,*****************,****,*****,******,>50K
13619,36,*******,*********,*************,*****************,*************,*****,****,<=50K
13620,32,*********,*******,*************,************,*************,*****,******,<=50K
13621,46,*********,*********,******************,**************,****,*****,******,>50K
13622,27,*******,*******,******************,************,*******,*****,****,<=50K
13623,34,*******,*******,********,*****************,*************,*****,******,<=50K
13624,34,*******,*******,******************,************,*******,*****,****,<=50K
13625,17,*******,****,*************,************,*********,*****,****,<=50K
13626,52,****************,*******,******************,************,*******,*****,****,<=50K
13627,28,*********,*********,*************,***************,*************,*****,****,<=50K
13628,31,*******,*******,*************,***************,*************,*****,****,<=50K
13629,49,************,*********,******************,*****,*******,*****,****,<=50K
13630,46,*******,*********,******************,***************,*******,*****,****,>50K
13631,20,*********,**********,*************,**************,*************,*****,****,<=50K
13632,50,************,*********,******************,***************,*******,*****,****,<=50K
13633,58,*******,*******,********,************,*************,*****,******,<=50K
13634,55,*********,*******,******************,**************,*******,*****,****,>50K
13635,23,*******,**********,******************,*************,****,*****,******,<=50K
13636,25,*******,*******,*************,*****,*********,*****,******,<=50K
13637,43,*******,*******,******************,***************,*******,*****,****,>50K
13638,19,*******,*******,*************,*************,*************,*****,******,<=50K
13639,52,*******,*******,******************,***************,*******,*****,****,>50K
13640,26,****************,*******,*************,**************,*************,*****,******,<=50K
13641,40,*********,**********,*************,**************,*************,*****,****,>50K
13642,46,*******,*******,******************,*****************,****,*****,******,<=50K
13643,30,*******,*******,*************,************,*************,*****,****,<=50K
13644,38,*******,************,******************,************,*******,*****,****,>50K
13645,37,*******,*******,******************,*****************,*******,*****,****,>50K
13646,44,****************,**********,********,***************,*********,*****,******,<=50K
13647,38,*******,*******,******************,************,*******,*****,****,<=50K
13648,38,*******,************,*************,*************,*************,*****,****,<=50K
13649,57,*********,*******,******************,***************,*******,*****,****,>50K
13650,35,*********,*********,********,**************,*********,*****,******,<=50K
13651,30,*******,*******,******************,************,*******,*****,****,<=50K
13652,35,*******,*******,********,**************,*********,*****,******,<=50K
13653,35,*******,***,******************,*************,*******,*****,****,<=50K
13654,40,*********,*******,******************,**************,****,*****,******,>50K
13655,18,*******,*******,*************,************,*********,*****,******,<=50K
13656,21,*******,************,******************,*****************,*******,*****,****,<=50K
13657,33,*******,**********,******************,**************,*******,*****,****,>50K
13658,18,*******,****,*************,*************,*********,*****,****,<=50K
13659,31,*********,*********,*************,**************,*************,*****,******,<=50K
13660,41,*******,************,******************,************,*******,*****,****,<=50K
13661,22,*******,**********,*************,***************,*********,*****,****,<=50K
13662,58,*******,************,******************,************,****,*****,******,<=50K
13663,43,*******,************,******************,************,*******,*****,****,>50K
13664,36,*******,*******,******************,************,*******,*****,****,>50K
13665,20,*******,*******,********,*************,*********,*****,******,<=50K
13666,33,*******,***********,******************,***************,*******,******************,****,>50K
13667,49,*******,*******,********,*****,*************,*****,****,>50K
13668,56,*********,************,********,************,*************,*****,******,<=50K
13669,21,*******,************,*************,*************,*************,*****,******,<=50K
13670,34,*******,*********,******************,***************,*******,*****,****,>50K
13671,59,***********,*********,*********************,***************,*************,*****,******,<=50K
13672,37,*******,************,******************,************,*******,*****,****,>50K
13673,39,****************,*********,******************,*************,*******,*****,****,<=50K
13674,20,*******,****,*************,*************,**************,*****,****,<=50K
13675,46,*********,*******,*********,**************,*********,*****,******,<=50K
13676,57,****************,*******,******************,***************,*******,*****,****,<=50K
13677,77,****************,************,*************,************,*************,*****,****,<=50K
13678,21,*******,*******,*************,*****,*********,*****,******,<=50K
13679,38,*******,*******,******************,************,*******,*****,****,>50K
13680,29,*********,*******,******************,**************,**************,*****,****,<=50K
13681,55,****************,************,********,*****************,*************,*****,****,<=50K
13682,26,*******,*********,*************,************,*************,*****,****,<=50K
13683,42,*******,*******,******************,***************,*******,*****,****,>50K
13684,50,*********,*******,*************,************,*********,*****,******,<=50K
13685,26,*******,****,*************,***************,*************,*****,****,<=50K
13686,52,*******,*******,********,*************,*************,*****,****,<=50K
13687,38,*******,*******,******************,*****************,*******,*****,****,<=50K
13688,33,*******,*******,*************,************,*********,*****,****,<=50K
13689,31,************,**********,******************,*****,*******,*****,****,<=50K
13690,43,*******,**********,******************,****************,*******,*****,****,<=50K
13691,25,*******,************,*************,*****************,*************,*****,******,<=50K
13692,75,****************,***********,******************,**************,*******,*****,****,<=50K
13693,33,*******,************,*************,***************,*********,*****,******,<=50K
13694,20,*******,************,*************,*************,*********,*****,****,<=50K
13695,38,*******,************,******************,************,*******,*****,****,<=50K
13696,28,*******,************,*************,************,*************,*****,******,<=50K
13697,43,*******,************,******************,****************,*******,*****,****,<=50K
13698,36,****************,*********,******************,***************,*******,*****,****,<=50K
13699,25,*******,*********,*************,**************,*********,*****,******,<=50K
13700,54,***********,************,******************,************,*******,*****,****,<=50K
13701,51,*********,************,******************,***************,*******,*****,****,<=50K
13702,26,*******,*********,*************,**************,*************,*****,******,<=50K
13703,36,*********,************,********,************,*********,*****,******,<=50K
13704,37,************,*******,******************,************,*******,*****,****,>50K
13705,44,*******,*******,******************,*****,*******,*****,****,>50K
13706,24,*********,*********,*************,**************,*********,*****,******,<=50K
13707,23,*******,*********,*************,**************,*************,*****,******,<=50K
13708,20,*******,************,*************,*****************,*********,*****,****,<=50K
13709,33,*********,*********,*************,**************,*************,******************,****,<=50K
13710,28,*******,****,*************,****************,*********,*****,****,<=50K
13711,30,*******,**********,*************,**************,*************,*****,******,<=50K
13712,25,*******,*******,*************,************,*********,*****,****,<=50K
13713,32,****************,*******,*************,*************,*********,*****,****,<=50K
13714,17,*******,****,*************,*************,*********,*****,******,<=50K
13715,34,*******,*******,******************,************,*******,*****,****,<=50K
13716,27,*******,*********,*************,************,*************,******************,******,<=50K
13717,55,*******,****,******************,*************,*******,*****,****,<=50K
13718,44,****************,**********,******************,*************,****,*****,******,<=50K
13719,39,*******,**********,******************,************,*******,*****,****,>50K
13720,53,*******,************,********,************,*************,*****,****,>50K
13721,26,*******,*********,******************,****************,*******,*****,****,>50K
13722,30,*********,*******,******************,***************,*******,*****,****,<=50K
13723,32,*******,*******,********,*************,*************,*****,******,<=50K
13724,18,*******,*******,*************,*****,*********,*****,******,<=50K
13725,90,*********,**********,******************,************,*******,******************,****,<=50K
13726,25,*******,************,*************,************,*********,*****,******,<=50K
13727,27,*******,*********,********,*************,*********,******************,******,<=50K
13728,36,*******,*******,*************,************,*********,*****,****,<=50K
13729,29,*******,*******,*************,************,*************,*****,******,<=50K
13730,33,*******,*******,******************,***************,*******,*****,****,<=50K
13731,18,*******,*******,*************,*****,*********,*****,****,<=50K
13732,57,*******,*******,********,*************,*************,*****,******,<=50K
13733,39,****************,*********,******************,**************,*******,*****,****,>50K
13734,41,*******,*******,******************,************,*******,******************,****,>50K
13735,20,*******,************,*************,*************,*********,*****,****,<=50K
13736,46,*******,*********,******************,*****,*******,*****,****,>50K
13737,37,*******,************,********,***************,*********,*****,******,<=50K
13738,43,*********,*********,********,**************,*************,*****,******,<=50K
13739,26,************,*********,*************,***************,*************,*****,****,<=50K
13740,46,*******,*******,******************,*****************,*******,*****,****,<=50K
13741,63,*******,*******,*******,*************,**************,******************,******,<=50K
13742,37,*******,*******,*********,*****************,*********,******************,****,<=50K
13743,27,*******,*******,******************,****************,*******,*****,****,<=50K
13744,39,*******,************,********,************,*************,*****,******,<=50K
13745,57,*******,*********,******************,************,*******,*****,****,>50K
13746,48,*******,****,******************,***************,*******,*****,****,>50K
13747,42,*******,*********,******************,*************,*******,*****,****,<=50K
13748,28,*******,***********,*************,**************,*************,*****,******,<=50K
13749,58,*******,************,******************,************,*******,*****,****,>50K
13750,60,*********,*******,******************,***************,****,*****,******,>50K
13751,35,*******,*********,******************,*****,*******,*****,****,>50K
13752,35,*******,*********,*************,************,*************,*****,******,<=50K
13753,20,*******,************,*************,*****,*********,******************,******,<=50K
13754,26,*******,*******,*************,************,*************,*****,******,<=50K
13755,43,*******,*********,*********,*****,*********,*****,******,<=50K
13756,63,*******,*******,******************,*****************,*******,*****,****,>50K
13757,29,*********,************,*************,************,*************,*****,******,<=50K
13758,30,*******,**********,*************,**************,*********,*****,******,<=50K
13759,17,*******,****,*************,*************,*********,*****,****,<=50K
13760,28,*********,************,********,*************,*********,*****,****,<=50K
13761,20,*******,*******,*************,*****************,*********,*****,******,<=50K
13762,33,*******,*********,*************,************,*************,*****,****,>50K
13763,24,*******,*******,*************,*****************,*********,*****,****,<=50K
13764,43,*******,*******,******************,***************,*******,*****,****,>50K
13765,61,*******,***,********,*************,*************,*****,****,<=50K
13766,48,*******,*********,******************,**************,*******,******************,****,>50K
13767,44,***********,*******,*************,************,*********,*****,******,<=50K
13768,49,*******,*********,******************,*****,*******,*****,****,>50K
13769,63,****************,************,********,***************,*************,*****,****,<=50K
13770,56,***********,*********,******************,***************,*******,*****,****,>50K
13771,35,*******,*********,********,************,*********,*****,****,<=50K
13772,42,*********,************,********,************,*************,*****,****,<=50K
13773,24,*******,****,*************,*****************,*********,*****,****,<=50K
13774,18,*******,****,*************,*************,**************,*****,******,<=50K
13775,40,*******,*******,******************,***************,*******,*****,****,>50K
13776,24,****************,***,******************,************,*******,*****,****,<=50K
13777,29,*******,*******,*************,*****,*********,*****,******,<=50K
13778,39,*******,*******,*********************,*************,*********,******************,******,<=50K
13779,36,*******,*******,******************,************,*******,*****,****,<=50K
13780,31,*********,*********,*************,**************,*************,*****,****,>50K
13781,33,****************,****,*************,************,*************,*****,****,<=50K
13782,17,*******,****,*************,*****************,*********,*****,****,<=50K
13783,21,*******,*******,*************,************,*************,*****,******,<=50K
13784,34,*********,*******,******************,*************,*******,*****,****,<=50K
13785,32,*******,************,********,*****************,*********,*****,******,<=50K
13786,49,*******,*******,******************,***************,*******,*****,****,>50K
13787,44,*******,************,******************,**************,*******,*****,****,<=50K
13788,53,*******,*******,******************,*****************,*******,******************,****,<=50K
13789,32,*******,*******,*************,*************,*************,*****,****,<=50K
13790,36,*********,************,********,************,*********,*****,******,<=50K
13791,44,*******,*******,********,************,*************,*****,******,<=50K
13792,36,*******,************,********,************,*********,*****,******,<=50K
13793,42,*******,*******,*******,*****************,*************,*****,******,<=50K
13794,50,*********,*********,********,************,*********,*****,******,<=50K
13795,20,*******,************,*************,**************,*********,*****,******,<=50K
13796,44,*******,*********,******************,**************,*******,*****,****,<=50K
13797,22,***********,************,*************,****************,*********,*****,****,<=50K
13798,61,****************,*******,******************,************,*******,*****,****,<=50K
13799,35,*******,*******,******************,**************,*******,*****,****,>50K
13800,46,*********,*******,********,**************,*********,*****,******,<=50K
13801,37,*******,************,******************,**************,*******,*****,****,<=50K
13802,45,*******,*******,********,**************,*************,*****,****,<=50K
13803,20,*******,*******,*************,*************,*********,*****,******,<=50K
13804,43,*******,*********,******************,************,*******,*****,****,<=50K
13805,37,*******,************,********,************,*************,*****,****,<=50K
13806,35,*******,*******,******************,**************,*******,*****,****,>50K
13807,42,****************,*******,******************,*************,****,*****,******,<=50K
13808,25,*******,*********,*************,**************,*************,*****,******,<=50K
13809,43,*******,*********,******************,***************,*******,*****,****,>50K
13810,44,*******,*******,******************,*************,****,******************,******,<=50K
13811,47,*********,*********,*************,**************,*************,*****,******,>50K
13812,47,*********,*******,******************,**************,****,*****,******,>50K
13813,76,*******,*******,********,************,*************,*****,******,<=50K
13814,19,*******,************,*************,*****,*********,*****,******,<=50K
13815,39,*******,*******,******************,*****************,*******,*****,****,<=50K
13816,46,*******,************,******************,************,*******,*****,****,>50K
13817,55,*********,*******,********,************,*************,*****,******,<=50K
13818,34,***********,************,*************,************,*************,*****,******,<=50K
13819,48,*******,*********,********,************,*********,*****,******,<=50K
13820,29,*********,*******,*************,**************,*************,*****,****,<=50K
13821,30,*******,*********,******************,**************,****,*****,******,>50K
13822,22,*******,************,*************,*****************,*********,*****,******,<=50K
13823,56,*******,*******,********,*****************,*************,*****,******,<=50K
13824,30,*******,*******,*************,*****************,*************,*****,****,<=50K
13825,54,*******,*********,******************,***************,*******,*****,****,>50K
13826,38,*******,*******,*************,***************,*************,*****,******,>50K
13827,46,***********,************,******************,*************,*******,*****,****,<=50K
13828,27,*********,************,*************,***************,*************,*****,****,<=50K
13829,55,*******,************,********,************,*************,*****,******,<=50K
13830,50,*******,************,********,************,*************,*****,******,<=50K
13831,53,*******,*******,******************,**************,*******,******************,****,>50K
13832,38,*******,*******,******************,************,*******,*****,****,<=50K
13833,34,*******,*******,******************,************,*******,*****,****,<=50K
13834,45,*******,****,******************,************,****,*****,******,>50K
13835,68,*******,*******,*******,*****************,**************,*****,******,<=50K
13836,69,*********,**********,*******,************,*********,*****,******,<=50K
13837,31,*******,*******,*************,*****************,*************,*****,****,<=50K
13838,28,*******,*******,*************,*****************,*************,*****,****,<=50K
13839,26,*******,**********,*************,************,*************,*****,****,<=50K
13840,37,*******,**********,*************,************,*************,*****,******,<=50K
13841,30,*******,************,******************,*****,*******,*****,****,<=50K
13842,35,****************,*******,******************,****************,*******,*****,****,>50K
13843,43,*******,*********,******************,***************,*******,*****,****,>50K
13844,41,*******,*******,******************,************,*******,*****,****,<=50K
13845,28,*******,*******,********,****************,*************,*****,****,<=50K
13846,44,****************,*********,********,************,*************,*****,****,<=50K
13847,23,*******,************,*************,************,*********,*****,****,<=50K
13848,48,*******,*********,*********************,**************,*************,*****,****,>50K
13849,39,*******,***********,******************,***************,*******,*****,****,>50K
13850,56,****************,*******,******************,************,*******,*****,****,<=50K
13851,39,****************,************,******************,************,*******,*****,****,>50K
13852,39,*******,*********,******************,*****,*******,*****,****,>50K
13853,50,************,*******,******************,*****,*******,*****,****,<=50K
13854,36,*******,*******,******************,*****************,*******,*****,****,>50K
13855,20,*******,************,*************,*************,*********,*****,****,<=50K
13856,39,*******,*********,*********,**************,*************,*****,****,>50K
13857,20,*********,************,*************,************,*********,*****,******,<=50K
13858,55,*******,*******,******************,*****,****,*****,******,<=50K
13859,50,*******,*******,******************,*****************,*******,*****,****,<=50K
13860,50,*******,*******,******************,************,*******,*****,****,<=50K
13861,54,*******,*******,******************,************,*******,*****,****,<=50K
13862,36,*********,*******,*************,*************,*************,*****,****,<=50K
13863,32,*******,*******,******************,*****************,*******,*****,****,<=50K
13864,41,*******,*******,******************,*****************,*******,*****,****,<=50K
13865,32,*********,*******,********,*************,*************,******************,****,<=50K
13866,32,****************,*********,******************,**************,*******,*****,****,<=50K
13867,45,*********,*******,******************,**************,*******,*****,****,>50K
13868,31,*******,*********,********,***************,*********,*****,******,<=50K
13869,23,*******,*******,******************,*****************,****,*****,******,<=50K
13870,61,*******,*******,******************,************,*******,*****,****,>50K
13871,23,*******,*******,******************,****************,**************,*****,****,<=50K
13872,45,****************,*********,*************,*****,*************,*****,******,<=50K
13873,31,*******,*********,*************,**************,*************,******************,****,<=50K
13874,35,*******,************,******************,***************,*******,*****,****,<=50K
13875,59,*******,************,*************,************,*********,*****,******,<=50K
13876,29,*******,**********,******************,*****,****,*****,******,>50K
13877,32,*******,*******,******************,************,*******,*****,****,<=50K
13878,35,*******,*********,******************,************,*******,*****,****,<=50K
13879,56,*******,*******,******************,****************,*******,*****,****,>50K
13880,55,************,*******,******************,***************,*******,*****,****,>50K
13881,28,*******,*******,********,*************,*************,*****,******,<=50K
13882,57,************,************,******************,***************,*******,*****,****,>50K
13883,45,*******,*********,******************,*****,*******,*****,****,>50K
13884,60,*******,************,******************,************,*******,*****,****,<=50K
13885,37,*******,*******,*********,************,*********,*****,******,<=50K
13886,34,*******,**********,*************,************,*********,*****,******,<=50K
13887,33,*******,*******,******************,*****************,*******,*****,****,<=50K
13888,67,*********,*********,******************,**************,*******,******************,****,<=50K
13889,27,*******,*******,*************,*****************,*********,*****,****,<=50K
13890,41,*******,*******,*************,*****,*********,*****,******,<=50K
13891,41,************,************,******************,*****,*******,*****,****,<=50K
13892,18,*******,****,*************,*****,*********,*****,******,<=50K
13893,52,*******,*******,******************,************,*******,*****,****,<=50K
13894,56,*******,****,*********,*************,*********,*****,******,<=50K
13895,18,*********,*******,*************,************,*********,*****,******,<=50K
13896,46,***********,*******,********,************,*************,*****,****,<=50K
13897,36,*******,*********,******************,**************,*******,*****,****,>50K
13898,45,*******,*******,******************,*****************,*******,*****,****,<=50K
13899,48,*******,*******,******************,*****,*******,*****,****,<=50K
13900,29,*********,************,********,************,*********,*****,****,<=50K
13901,52,*******,*******,******************,************,*******,*****,****,<=50K
13902,57,*********,*******,******************,***************,*******,*****,****,>50K
13903,47,*********,*******,******************,**************,*******,*****,****,<=50K
13904,45,*******,*******,********,************,*************,******************,****,>50K
13905,44,****************,*******,******************,**************,*******,*****,****,>50K
13906,42,*******,************,******************,************,*******,*****,****,>50K
13907,48,*******,*******,******************,***************,*******,*****,****,>50K
13908,30,*******,*******,*********,***************,*********,*****,******,<=50K
13909,26,*******,*********,*************,***************,*************,*****,******,<=50K
13910,35,*******,*******,*********,************,*********,*****,******,<=50K
13911,37,*********,*********,********,**************,*************,*****,******,<=50K
13912,36,*******,*******,******************,************,*******,*****,****,<=50K
13913,42,*******,************,******************,***************,*******,*****,****,>50K
13914,35,*******,*******,*************,**************,*************,******************,******,>50K
13915,55,*******,*******,******************,**************,*******,*****,****,>50K
13916,30,*******,****,******************,*************,****,*****,******,<=50K
13917,20,*******,************,*********,************,*************,*****,****,<=50K
13918,38,*******,*********,******************,***************,*******,*****,****,>50K
13919,37,****************,*******,******************,*****************,*******,*****,****,<=50K
13920,45,*******,************,******************,****************,*******,*****,****,<=50K
13921,25,*******,*********,******************,************,*******,*****,****,<=50K
13922,40,***********,*******,*************,**************,*************,*****,****,<=50K
13923,28,*******,*********,******************,*****,*******,*****,****,<=50K
13924,33,*******,*******,******************,*****************,*******,*****,****,<=50K
13925,37,*******,****,*************,*************,*********,*****,******,<=50K
13926,46,*******,*********,******************,**************,*******,*****,****,>50K
13927,28,*******,*******,*************,*****************,**************,*****,****,<=50K
13928,52,************,*******,******************,**************,*******,*****,****,>50K
13929,23,*******,*********,*************,************,*************,*****,******,<=50K
13930,22,*******,************,*************,************,*********,*****,****,<=50K
13931,29,*******,************,*********,*************,*********,*****,******,<=50K
13932,54,*******,*******,******************,***************,*******,*****,****,>50K
13933,29,***********,*********,*************,**************,*************,*****,****,<=50K
13934,23,*******,*******,*************,***************,**************,*****,****,<=50K
13935,48,***********,************,********,***************,*************,*****,****,<=50K
13936,39,****************,*******,*********,***************,*************,*****,****,<=50K
13937,47,*********,*******,********,**************,*********,*****,******,<=50K
13938,40,*******,*********,*************,*****,*************,*****,****,<=50K
13939,32,*******,***********,*************,*****,*************,*****,******,>50K
13940,41,*******,*******,********,*****************,*********,*****,****,<=50K
13941,48,*******,****,*******,*****************,*********,*****,******,<=50K
13942,45,*******,*******,********,****************,*********,*****,****,<=50K
13943,36,*******,*******,******************,************,*******,*****,****,<=50K
13944,60,************,*******,********,************,*************,*****,****,<=50K
13945,44,*******,*******,******************,****************,*******,*****,****,<=50K
13946,17,*******,****,*************,***************,*********,*****,******,<=50K
13947,47,*******,*******,******************,************,*******,*****,****,<=50K
13948,38,*******,*******,*************,**************,*************,*****,****,>50K
13949,52,*******,*******,********,*****,*************,*****,******,<=50K
13950,25,*******,*******,*************,*****,*********,*****,******,<=50K
13951,43,*********,************,******************,************,*******,*****,****,>50K
13952,23,*********,*******,*************,****************,*********,*****,****,<=50K
13953,29,*********,*******,*************,*************,*********,*****,******,<=50K
13954,51,*******,*********,******************,**************,*******,*****,****,>50K
13955,27,*******,*******,******************,************,*******,*****,****,<=50K
13956,53,*******,*******,******************,************,*******,*****,****,>50K
13957,28,*******,*******,*************,*************,*********,*****,******,<=50K
13958,52,****************,************,******************,************,*******,*****,****,>50K
13959,66,*******,*******,******************,*****,*******,*****,****,<=50K
13960,36,*******,*******,******************,*****************,*******,*****,****,<=50K
13961,22,*******,**********,*************,***************,*************,*****,******,<=50K
13962,56,*******,*******,*************,************,*************,*****,****,<=50K
13963,20,*******,************,*************,****************,*********,*****,******,<=50K
13964,34,*******,*******,******************,*************,*******,*****,****,>50K
13965,38,*******,*********,******************,************,*******,*****,****,<=50K
13966,23,*******,*******,*************,*****************,*************,*****,****,<=50K
13967,59,*******,*******,******************,****************,*******,*****,****,>50K
13968,26,*******,*********,*************,****************,*********,*****,****,<=50K
13969,41,*********,*********,******************,************,*******,*****,****,<=50K
13970,41,***********,*******,******************,************,*******,*****,****,>50K
13971,32,****************,*********,********,**************,**************,*****,****,>50K
13972,76,****************,*******,*************,***************,*************,*****,****,<=50K
13973,17,*******,****,*************,*****,*********,*****,******,<=50K
13974,18,*******,***,*************,*****************,*********,*****,****,<=50K
13975,23,*********,*******,*************,**************,*************,*****,******,<=50K
13976,40,*********,*******,******************,**************,*******,*****,****,>50K
13977,22,************,************,******************,************,*******,*****,****,<=50K
13978,63,*********,*********,******************,***************,*******,*****,****,>50K
13979,56,*******,*******,******************,*****************,*******,*****,****,>50K
13980,33,*******,*******,*************,****************,*************,*****,****,<=50K
13981,46,****************,*********,*************,**************,*************,*****,****,<=50K
13982,40,*******,************,******************,************,*******,*****,****,>50K
13983,29,*******,************,******************,************,*******,*****,****,<=50K
13984,49,*******,****,********,*************,*************,*****,****,<=50K
13985,41,*******,*******,******************,***************,*******,*****,****,<=50K
13986,24,*******,*******,*************,*****************,*********,*****,****,<=50K
13987,42,*******,*******,********,************,*************,*****,****,<=50K
13988,46,*******,************,********,**************,*************,*****,******,<=50K
13989,44,*******,*******,********,*****************,*********,*****,******,<=50K
13990,51,****************,************,******************,**************,****,*****,******,>50K
13991,58,*******,*******,********,***************,*********,*****,******,<=50K
13992,36,*******,*******,*********************,************,*********,*****,******,<=50K
13993,36,*******,************,********,************,*************,*****,****,<=50K
13994,42,*******,*********,******************,************,*******,*****,****,>50K
